cohortGo,feature,e_nr,ne_nr,e_r,ne_r,events,no_events,responders,non_responders,total_patients,direction,fisher_pval,or,ci_low,ci_high,group,ct,no_dcb,dcb,type,p_bh,p_by,mechanism
Kidney ## Multikinase inhibitor,rna_geneset_KEGG_CITRATE_CYCLE_TCA_CYCLE_lt50,16,9,4,19,20,28,23,25,48,Non-Response,0.00140272096787477,0.124684986915502,0.0232197548316804,0.531536218615769,mechanism,61,34,27,univariate,0.0380830896534483,0.478942643465475,Multikinase inhibitor
Kidney ## Multikinase inhibitor,rna_geneset_KEGG_CITRATE_CYCLE_TCA_CYCLE_lt50_and_rna_geneset_KEGG_PROPANOATE_METABOLISM_lt75,16,9,4,19,20,28,23,25,48,Non-Response,0.00140272096787477,0.124684986915502,0.0232197548316804,0.531536218615769,mechanism,48,25,23,combination,0.0380830896534483,0.478942643465475,Multikinase inhibitor
Pan-Cancer ## Multikinase inhibitor,rna_geneset_Colostage_one_gt25_or_rna_geneset_KEGG_ALZHEIMERS_DISEASE_lt50,69,12,29,20,98,32,49,81,130,Non-Response,0.00141695400219787,0.255173580141501,0.0994158248147958,0.629039763243157,mechanism,130,81,49,combination,0.0383670086343662,0.482513280944951,Multikinase inhibitor
Pan-Cancer ## Anti-CTLA-4 ## Anti-PD-1,rna_geneset_HALLMARK_INTERFERON_GAMMA_RESPONSE_lt50,12,7,3,19,15,26,22,19,41,Non-Response,0.00142468291020883,0.0988217362528929,0.0136793873957073,0.508793389182582,mechanism,50,24,26,univariate,0.0384737737641813,0.48385598643363,Anti-CTLA-4/Anti-PD-1
Pan-Cancer ## Anti-CTLA-4 ## Anti-PD-1,rna_geneset_KEGG_AUTOIMMUNE_THYROID_DISEASE_lt50,12,7,3,19,15,26,22,19,41,Non-Response,0.00142468291020883,0.0988217362528929,0.0136793873957073,0.508793389182582,mechanism,50,24,26,univariate,0.0384737737641813,0.48385598643363,Anti-CTLA-4/Anti-PD-1
Pan-Cancer ## Anti-EGFR,rna_geneset_KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM_lt75,31,1,10,7,41,8,17,32,49,Non-Response,0.00143387461331656,0.0495928913896264,0.000997985228070793,0.456833350621745,mechanism,57,38,19,univariate,0.0386118070931647,0.485591928765811,Anti-EGFR
Pan-Cancer ## Anti-EGFR,rna_geneset_KEGG_NON_SMALL_CELL_LUNG_CANCER_lt75,31,1,10,7,41,8,17,32,49,Non-Response,0.00143387461331656,0.0495928913896264,0.000997985228070793,0.456833350621745,mechanism,57,38,19,univariate,0.0386118070931647,0.485591928765811,Anti-EGFR
Pan-Cancer ## Anti-EGFR,rna_geneset_HALLMARK_APICAL_SURFACE_lt50_or_rna_geneset_KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM_lt50,31,1,10,7,41,8,17,32,49,Non-Response,0.00143387461331656,0.0495928913896264,0.000997985228070793,0.456833350621745,mechanism,49,32,17,combination,0.0386118070931647,0.485591928765811,Anti-EGFR
Pan-Cancer ## Anti-EGFR,rna_geneset_HALLMARK_APICAL_SURFACE_lt50_or_rna_geneset_KEGG_VEGF_SIGNALING_PATHWAY_lt75,31,1,10,7,41,8,17,32,49,Non-Response,0.00143387461331656,0.0495928913896264,0.000997985228070793,0.456833350621745,mechanism,49,32,17,combination,0.0386118070931647,0.485591928765811,Anti-EGFR
Pan-Cancer ## Platinum ## Pyrimidine (ant)agonist,drivers_pathway_MYC_eq0_or_rna_geneset_KEGG_RIBOSOME_lt25,89,9,47,19,136,28,66,98,164,Non-Response,0.00143173066534463,0.252406833520002,0.0928418667714319,0.639718622409616,mechanism,164,98,66,combination,0.0386118070931647,0.485591928765811,Platinum/Pyrimidine (ant)agonist
Breast ER+/HER- ## Pyrimidine (ant)agonist,cn_simple_chr1_p_gt50,17,8,5,20,22,28,25,25,50,Non-Response,0.00144154716512442,0.123808076658586,0.0259260952648499,0.496442265329813,mechanism,50,25,25,univariate,0.0386213026783491,0.485711347665665,Pyrimidine (ant)agonist
Breast ER+/HER- ## Pyrimidine (ant)agonist,cn_simple_chr10_q_gt50,20,5,8,17,28,22,25,25,50,Non-Response,0.00144154716512442,0.123808076658586,0.0259260952648499,0.496442265329813,mechanism,50,25,25,univariate,0.0386213026783491,0.485711347665665,Pyrimidine (ant)agonist
Skin Melanoma ## Anti-PD-1,rna_geneset_APM_lt50,21,30,6,43,27,73,49,51,100,Non-Response,0.00145011761302086,0.20262880491771,0.0595270984504007,0.597898433882188,mechanism,116,59,57,univariate,0.0387644225982098,0.487511260261371,Anti-PD-1
Breast ER+/HER- ## Pyrimidine (ant)agonist,cn_simple_chr10_q_gt75,13,12,2,23,15,35,25,25,50,Non-Response,0.00148815688092308,0.0847215756730502,0.00801160039237356,0.464910918995883,mechanism,50,25,25,univariate,0.0395442609126215,0.497318705696571,Pyrimidine (ant)agonist
Breast ER+/HER- ## Pyrimidine (ant)agonist,cn_simple_chr12_q_gt25,23,2,12,13,35,15,25,25,50,Non-Response,0.00148815688092308,0.0847215756730501,0.00801160039237356,0.464910918995883,mechanism,50,25,25,univariate,0.0395442609126215,0.497318705696571,Pyrimidine (ant)agonist
Pan-Cancer ## Anti-PD-1,rna_geneset_KEGG_HEDGEHOG_SIGNALING_PATHWAY_gt50,81,110,29,89,110,199,118,191,309,Non-Response,0.00149398878704827,0.443653181872617,0.2561555531079,0.754791062495732,mechanism,409,247,162,univariate,0.0396150666660918,0.498209176901723,Anti-PD-1
Kidney ## Multikinase inhibitor,rna_geneset_Colostage_one_gt25,24,1,13,10,37,11,23,25,48,Non-Response,0.0015229397146101,0.0574234661991882,0.00120537665441972,0.480401578836091,mechanism,61,34,27,univariate,0.0400261546638015,0.503379124353772,Multikinase inhibitor
Pan-Cancer ## Taxane,rna_geneset_gene_set_impres_lt75_or_rna_geneset_KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY_lt75,66,1,32,8,98,9,40,67,107,Non-Response,0.00151335494507005,0.0621220894491865,0.00135139597494943,0.496032453795949,mechanism,107,67,40,combination,0.0400261546638015,0.503379124353772,Taxane
Pan-Cancer ## Taxane,rna_geneset_KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS_lt25_or_rna_geneset_KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY_lt75,66,1,32,8,98,9,40,67,107,Non-Response,0.00151335494507005,0.0621220894491865,0.00135139597494943,0.496032453795949,mechanism,107,67,40,combination,0.0400261546638015,0.503379124353772,Taxane
Prostate ## Anti-AR,rna_geneset_HALLMARK_OXIDATIVE_PHOSPHORYLATION_lt75_or_rna_geneset_KEGG_ASTHMA_gt50,51,7,11,10,62,17,21,58,79,Non-Response,0.00152353394014379,0.155768188946925,0.0399654008120982,0.564002201856333,mechanism,79,58,21,combination,0.0400261546638015,0.503379124353772,Anti-AR
Prostate ## Anti-AR,rna_geneset_HALLMARK_OXIDATIVE_PHOSPHORYLATION_lt75_or_signature_log_SBS1_lt25,51,7,11,10,62,17,21,58,79,Non-Response,0.00152353394014379,0.155768188946925,0.0399654008120982,0.564002201856333,mechanism,79,58,21,combination,0.0400261546638015,0.503379124353772,Anti-AR
Colorectum ## Platinum ## Pyrimidine (ant)agonist,rna_geneset_HALLMARK_ALLOGRAFT_REJECTION_lt50,19,5,3,10,22,15,13,24,37,Non-Response,0.00152912842175421,0.08633244770476,0.0108158134820521,0.492784673862484,mechanism,42,27,15,univariate,0.0400762770987091,0.504009476872174,Platinum/Pyrimidine (ant)agonist
Colorectum ## Platinum ## Pyrimidine (ant)agonist,rna_geneset_Colostage_one_lt50_and_rna_geneset_KEGG_RIBOFLAVIN_METABOLISM_lt50,19,5,3,10,22,15,13,24,37,Non-Response,0.00152912842175421,0.08633244770476,0.0108158134820521,0.492784673862484,mechanism,37,24,13,combination,0.0400762770987091,0.504009476872174,Platinum/Pyrimidine (ant)agonist
Colorectum ## Platinum ## Pyrimidine (ant)agonist,rna_geneset_gene_set_tgfb_rand1_lt50_and_rna_geneset_KEGG_RIBOFLAVIN_METABOLISM_lt50,19,5,3,10,22,15,13,24,37,Non-Response,0.00152912842175421,0.08633244770476,0.0108158134820521,0.492784673862484,mechanism,37,24,13,combination,0.0400762770987091,0.504009476872174,Platinum/Pyrimidine (ant)agonist
Pan-Cancer ## Anti-PD-1,rna_geneset_HALLMARK_ANGIOGENESIS_gt75,52,139,14,104,66,243,118,191,309,Non-Response,0.00154256913587135,0.360936799830072,0.174923476450232,0.704250580349746,mechanism,409,247,162,univariate,0.0403009004517606,0.506834397420207,Anti-PD-1
Breast ER+/HER- ## Pyrimidine (ant)agonist,cn_simple_chr17_q_gt50,18,7,6,19,24,26,25,25,50,Non-Response,0.00156716133269682,0.129120382575593,0.0283477497046461,0.506240094971107,mechanism,50,25,25,univariate,0.0406289914302978,0.510960553201885,Pyrimidine (ant)agonist
Breast ER+/HER- ## Pyrimidine (ant)agonist,cn_simple_chr19_p_gt50,18,7,6,19,24,26,25,25,50,Non-Response,0.00156716133269682,0.129120382575593,0.0283477497046461,0.506240094971107,mechanism,50,25,25,univariate,0.0406289914302978,0.510960553201885,Pyrimidine (ant)agonist
Breast ER+/HER- ## Pyrimidine (ant)agonist,cn_simple_chr4_q_gt50,19,6,7,18,26,24,25,25,50,Non-Response,0.00156716133269682,0.129120382575593,0.028347749704646,0.506240094971108,mechanism,50,25,25,univariate,0.0406289914302978,0.510960553201885,Pyrimidine (ant)agonist
Breast ER+/HER- ## Pyrimidine (ant)agonist,cn_simple_chr8_q_gt50,18,7,6,19,24,26,25,25,50,Non-Response,0.00156716133269682,0.129120382575593,0.0283477497046461,0.506240094971107,mechanism,50,25,25,univariate,0.0406289914302978,0.510960553201885,Pyrimidine (ant)agonist
Pan-Cancer ## Anti-EGFR,rna_geneset_KEGG_VEGF_SIGNALING_PATHWAY_lt75,30,2,9,8,39,10,17,32,49,Non-Response,0.00156429856494044,0.0801339822350519,0.00707046504438734,0.496240248336946,mechanism,57,38,19,univariate,0.0406289914302978,0.510960553201885,Anti-EGFR
Pan-Cancer ## Anti-PD-1,rna_geneset_EMT2_gt50,107,84,44,74,151,158,118,191,309,Non-Response,0.00156496685902922,0.467954838635384,0.283474125001679,0.766392983754713,mechanism,409,247,162,univariate,0.0406289914302978,0.510960553201885,Anti-PD-1
Pan-Cancer ## Multikinase inhibitor,rna_geneset_KEGG_ERBB_SIGNALING_PATHWAY_gt75,17,64,1,48,18,112,49,81,130,Non-Response,0.00156774684209675,0.0794391853173236,0.00184375689122409,0.541968653669267,mechanism,174,110,64,univariate,0.0406289914302978,0.510960553201885,Multikinase inhibitor
Pan-Cancer ## Taxane,rna_geneset_KEGG_CHRONIC_MYELOID_LEUKEMIA_lt50_and_rna_geneset_KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS_gt75,26,41,4,36,30,77,40,67,107,Non-Response,0.0015756889024591,0.177811394621715,0.041172625626136,0.581919247367485,mechanism,107,67,40,combination,0.0407578530324602,0.512581149559546,Taxane
Pan-Cancer ## Alkaloid ## Platinum,purity_msIndelsPerMb_gt75,7,14,0,27,7,41,27,21,48,Non-Response,0.00157926749368782,0,0,0.43363464483531,mechanism,48,21,27,univariate,0.0407978063172183,0.51308361225339,Alkaloid/Platinum
Pan-Cancer ## Anti-CTLA-4 ## Anti-PD-1,rna_geneset_gene_set_t_cell_gep_18_lt75,15,4,6,16,21,20,22,19,41,Non-Response,0.00158074625640214,0.107108563254704,0.017863108391501,0.508060758226607,mechanism,50,24,26,univariate,0.0407978063172183,0.51308361225339,Anti-CTLA-4/Anti-PD-1
Pan-Cancer ## Anti-CTLA-4 ## Anti-PD-1,rna_geneset_Immune_Checkpoint_lt75,15,4,6,16,21,20,22,19,41,Non-Response,0.00158074625640214,0.107108563254704,0.017863108391501,0.508060758226607,mechanism,50,24,26,univariate,0.0407978063172183,0.51308361225339,Anti-CTLA-4/Anti-PD-1
Pan-Cancer ## Anti-CTLA-4 ## Anti-PD-1,rna_geneset_KEGG_TYPE_I_DIABETES_MELLITUS_lt50,15,4,6,16,21,20,22,19,41,Non-Response,0.00158074625640214,0.107108563254704,0.017863108391501,0.508060758226607,mechanism,50,24,26,univariate,0.0407978063172183,0.51308361225339,Anti-CTLA-4/Anti-PD-1
Pan-Cancer ## Platinum ## Pyrimidine (ant)agonist,drivers_pathway_MYC_eq0_or_signature_log_DBS_denovo_5_eq0,118,2,66,10,184,12,76,120,196,Non-Response,0.00158290844986611,0.113074129424067,0.0116898056932605,0.553428531001672,mechanism,196,120,76,combination,0.0408406455302015,0.513622369116262,Platinum/Pyrimidine (ant)agonist
Pan-Cancer ## Anti-PD-1,rna_geneset_gene_set_t_cell_gep_10_lt25,38,153,8,110,46,263,118,191,309,Non-Response,0.00158813619791089,0.293865554378496,0.113854177435207,0.671723968900629,mechanism,409,247,162,univariate,0.0409495352851118,0.51499179443174,Anti-PD-1
Pan-Cancer ## Pyrimidine (ant)agonist,cn_simple_chr20_q_gt25,64,9,24,16,88,25,40,73,113,Non-Response,0.00160350272022874,0.214281894800156,0.0727058750169493,0.594420505912192,mechanism,113,73,40,univariate,0.041267226227248,0.518987156704505,Pyrimidine (ant)agonist
Prostate ## Taxane,rna_geneset_HALLMARK_UNFOLDED_PROTEIN_RESPONSE_gt50_and_rna_geneset_KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS_gt25,28,13,4,14,32,27,18,41,59,Non-Response,0.00160765058135668,0.137833514443322,0.0274784058205909,0.548892238621392,mechanism,59,41,18,combination,0.0413477964611568,0.520000428504774,Taxane
Pan-Cancer ## Multikinase inhibitor,purity_polyclonalProportion_gt25,69,41,24,40,93,81,64,110,174,Non-Response,0.00160904373112782,0.358766120650504,0.179079667581248,0.706070955390795,mechanism,174,110,64,univariate,0.0413574601002089,0.520121960892907,Multikinase inhibitor
Pan-Cancer ## Multikinase inhibitor,drivers_total_gt50_and_purity_polyclonalProportion_gt25,31,79,5,59,36,138,64,110,174,Non-Response,0.00160884390848089,0.217575359986782,0.0622860215517439,0.611348569541675,mechanism,174,110,64,combination,0.0413574601002089,0.520121960892907,Multikinase inhibitor
Pan-Cancer ## Pyrimidine (ant)agonist,cn_simple_chr11_p_gt25_and_cn_simple_chr22_q_gt50,41,32,10,30,51,62,40,73,113,Non-Response,0.00162563660610855,0.263392555765645,0.0993152884480313,0.652561602984562,mechanism,113,73,40,combination,0.0416305383762602,0.523556262904513,Pyrimidine (ant)agonist
Pan-Cancer ## Anti-CTLA-4 ## Anti-PD-1,rna_geneset_KEGG_ALLOGRAFT_REJECTION_lt50,13,6,4,18,17,24,22,19,41,Non-Response,0.00163540191755824,0.109788591007344,0.0182436294308608,0.524781598586459,mechanism,50,24,26,univariate,0.0418036599577322,0.525733484044543,Anti-CTLA-4/Anti-PD-1
Pan-Cancer ## Pyrimidine (ant)agonist,cn_simple_chr11_q_gt25,61,12,22,18,83,30,40,73,113,Non-Response,0.00163813443271296,0.243898259027066,0.0906755855705017,0.631703654056297,mechanism,113,73,40,univariate,0.0418162981104693,0.52589242467503,Pyrimidine (ant)agonist
Pan-Cancer ## Taxane,rna_geneset_CELL_PROLIFERATION_GO_0008283_lt50,51,16,18,22,69,38,40,67,107,Non-Response,0.00166166758484007,0.260328485250251,0.10190387739647,0.643659273553877,mechanism,120,77,43,univariate,0.0421883262745095,0.530571145701881,Taxane
Pan-Cancer ## Taxane,rna_geneset_CELL_PROLIFERATION_GO_0008283_lt50_and_rna_geneset_KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY_lt75,51,16,18,22,69,38,40,67,107,Non-Response,0.00166166758484007,0.260328485250251,0.10190387739647,0.643659273553877,mechanism,107,67,40,combination,0.0421883262745095,0.530571145701881,Taxane
Pan-Cancer ## Anti-EGFR,rna_geneset_KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY_lt50,25,7,5,12,30,19,17,32,49,Non-Response,0.00167031986345345,0.123158596827361,0.0243804461387781,0.525377088217476,mechanism,57,38,19,univariate,0.0423368151454098,0.532438579594492,Anti-EGFR
Pan-Cancer ## Anti-EGFR,rna_geneset_KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY_lt50,25,7,5,12,30,19,17,32,49,Non-Response,0.00167031986345345,0.123158596827361,0.0243804461387781,0.525377088217476,mechanism,57,38,19,univariate,0.0423368151454098,0.532438579594492,Anti-EGFR
Pan-Cancer ## Anti-VEGF ## Platinum ## Pyrimidine (ant)agonist,rna_geneset_KEGG_INSULIN_SIGNALING_PATHWAY_gt50_or_rna_geneset_KEGG_MELANOMA_gt50,14,1,19,23,33,24,42,15,57,Non-Response,0.00166952934033006,0.0615225131907424,0.00134401577689129,0.473644182235684,mechanism,57,15,42,combination,0.0423368151454098,0.532438579594492,Anti-VEGF/Platinum/Pyrimidine (ant)agonist
Pan-Cancer ## Multikinase inhibitor,purity_polyclonalProportion_gt25_and_rna_geneset_HALLMARK_TNFA_SIGNALING_VIA_NFKB_gt25,41,40,11,38,52,78,49,81,130,Non-Response,0.00168140643865149,0.28519766773455,0.114739779234772,0.666187611655334,mechanism,130,81,49,combination,0.0425779978370744,0.535471754606161,Multikinase inhibitor
Pan-Cancer ## Anti-PD-1,rna_geneset_KEGG_PEROXISOME_gt75,28,163,4,114,32,277,118,191,309,Non-Response,0.0016860053196082,0.205094365907023,0.0509072794054065,0.609168723481895,mechanism,409,247,162,univariate,0.0426811603546091,0.536769152724439,Anti-PD-1
Pan-Cancer ## Anti-CTLA-4 ## Anti-PD-1,rna_geneset_gene_set_impres_lt75,14,5,5,17,19,22,22,19,41,Non-Response,0.00168820403890123,0.112394904337309,0.0196543798461502,0.524059853974116,mechanism,50,24,26,univariate,0.0426836573343589,0.536800555378292,Anti-CTLA-4/Anti-PD-1
Pan-Cancer ## Anti-CTLA-4 ## Anti-PD-1,rna_geneset_HALLMARK_COMPLEMENT_lt50,14,5,5,17,19,22,22,19,41,Non-Response,0.00168820403890123,0.112394904337309,0.0196543798461502,0.524059853974116,mechanism,50,24,26,univariate,0.0426836573343589,0.536800555378292,Anti-CTLA-4/Anti-PD-1
Pan-Cancer ## Anti-PD-1,rna_geneset_KEGG_ALLOGRAFT_REJECTION_lt25,43,148,10,108,53,256,118,191,309,Non-Response,0.00169022461905965,0.319734515801206,0.137012578646416,0.682219984086829,mechanism,409,247,162,univariate,0.0427081806697531,0.537108967095596,Anti-PD-1
Pan-Cancer ## Anti-PD-1,rna_geneset_KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450_gt25,131,60,59,59,190,119,118,191,309,Non-Response,0.0016941548207334,0.459221094774297,0.277776125397427,0.755791263410003,mechanism,409,247,162,univariate,0.0427615447151709,0.537780086934112,Anti-PD-1
Kidney ## Multikinase inhibitor,rna_geneset_KEGG_ERBB_SIGNALING_PATHWAY_gt75,9,16,0,23,9,39,23,25,48,Non-Response,0.00170541629958605,0,0,0.425467744784737,mechanism,61,34,27,univariate,0.0428779563717249,0.539244109602114,Multikinase inhibitor
Pan-Cancer ## Platinum ## Pyrimidine (ant)agonist,rna_geneset_HALLMARK_ADIPOGENESIS_lt25_and_signature_log_DBS_denovo_5_eq0,29,69,6,60,35,129,66,98,164,Non-Response,0.00170590966536297,0.239820782076805,0.0761445531707317,0.640735441938827,mechanism,164,98,66,combination,0.0428779563717249,0.539244109602114,Platinum/Pyrimidine (ant)agonist
Pan-Cancer ## Platinum ## Pyrimidine (ant)agonist,rna_geneset_HALLMARK_ADIPOGENESIS_lt25_and_signature_log_SBS_denovo_26_eq0,29,69,6,60,35,129,66,98,164,Non-Response,0.00170590966536297,0.239820782076805,0.0761445531707317,0.640735441938827,mechanism,164,98,66,combination,0.0428779563717249,0.539244109602114,Platinum/Pyrimidine (ant)agonist
Pan-Cancer ## Platinum ## Pyrimidine (ant)agonist,rna_geneset_HALLMARK_ADIPOGENESIS_lt25_and_signature_log_SBS20_eq0,29,69,6,60,35,129,66,98,164,Non-Response,0.00170590966536297,0.239820782076805,0.0761445531707317,0.640735441938827,mechanism,164,98,66,combination,0.0428779563717249,0.539244109602114,Platinum/Pyrimidine (ant)agonist
Kidney ## Multikinase inhibitor,rna_geneset_KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS_lt25,17,8,5,18,22,26,23,25,48,Non-Response,0.00170847727121576,0.137352205730825,0.0285164887119598,0.557770947898306,mechanism,61,34,27,univariate,0.0429292207302025,0.539888823242426,Multikinase inhibitor
Prostate ## Taxane,cn_simple_chr1_q_lt75_or_rna_geneset_HALLMARK_UNFOLDED_PROTEIN_RESPONSE_gt25,41,0,13,5,54,5,18,41,59,Non-Response,0.001711414181807,0,0,0.408887456872944,mechanism,59,41,18,combination,0.0429631809685741,0.540315915857192,Taxane
Prostate ## Taxane,cn_simple_chr1_q_lt75_or_rna_geneset_KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS_gt25,41,0,13,5,54,5,18,41,59,Non-Response,0.001711414181807,0,0,0.408887456872944,mechanism,59,41,18,combination,0.0429631809685741,0.540315915857192,Taxane
Prostate ## Taxane,rna_geneset_KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS_gt25_or_rna_geneset_KEGG_PROTEIN_EXPORT_gt25,41,0,13,5,54,5,18,41,59,Non-Response,0.001711414181807,0,0,0.408887456872944,mechanism,59,41,18,combination,0.0429631809685741,0.540315915857192,Taxane
Pan-Cancer ## Anti-PD-1,hotspot_ACVR2A_pos10_14868368_or_purity_tmbPerMb_lt75,134,113,62,100,196,213,162,247,409,Non-Response,0.00171614866822035,0.523669401515536,0.341836928464248,0.798330582264389,mechanism,409,247,162,combination,0.0430687360943498,0.541643404026623,Anti-PD-1
Pan-Cancer ## Anti-PD-1,hotspot_ACVR2A_pos30_4956123_or_purity_tmbPerMb_lt75,134,113,62,100,196,213,162,247,409,Non-Response,0.00171614866822035,0.523669401515536,0.341836928464248,0.798330582264389,mechanism,409,247,162,combination,0.0430687360943498,0.541643404026623,Anti-PD-1
Pan-Cancer ## Taxane,rna_geneset_CELL_PROLIFERATION_GO_0008283_lt50_and_rna_geneset_gene_set_impres_lt75,50,17,17,23,67,40,40,67,107,Non-Response,0.00173752949764624,0.254925079052561,0.100298743241805,0.626475575191305,mechanism,107,67,40,combination,0.0435334763771914,0.547488096293309,Taxane
Pan-Cancer ## Platinum ## Pyrimidine (ant)agonist,rna_geneset_HALLMARK_UNFOLDED_PROTEIN_RESPONSE_lt50_or_signature_log_DBS_denovo_5_eq0,92,6,50,16,142,22,66,98,164,Non-Response,0.00177056857388428,0.205891313720952,0.0619222865148684,0.597092154187906,mechanism,164,98,66,combination,0.044026748581807,0.553691613281466,Platinum/Pyrimidine (ant)agonist
Breast ER+/HER- ## Aromatase inhibitor,cn_simple_chr11_q_gt50_and_cn_simple_chr21_p_gt50,14,10,6,29,20,39,35,24,59,Non-Response,0.00178983294527508,0.153523671921966,0.0370316327718698,0.561314282013763,mechanism,59,24,35,combination,0.0442497884448013,0.556496619454881,Aromatase inhibitor
Skin Melanoma ## Anti-PD-1,purity_tmbPerMb_lt75_or_rna_geneset_gene_set_t_cell_gep_18_lt25,26,25,10,39,36,64,49,51,100,Non-Response,0.00178964397165277,0.250215480290716,0.0909350765859139,0.645619922369725,mechanism,100,51,49,combination,0.0442497884448013,0.556496619454881,Anti-PD-1
Pan-Cancer ## Anti-PD-1,rna_geneset_KEGG_ALLOGRAFT_REJECTION_lt75,130,61,59,59,189,120,118,191,309,Non-Response,0.00180437646533854,0.470424609556813,0.284900054311568,0.773524933269045,mechanism,409,247,162,univariate,0.0445882356493747,0.560753017775158,Anti-PD-1
